StudentID,Name,AcademicInterest,ExtracurricularActivities,Skillset1,Skillset2,Skillset3,Skillset4,Skillset5,Location,YearOfStudy,Major,GPA,Language1,Language2,Language3,Language4,Language5,ResearchInterests,Attendance,SkillCount,LanguageCount,CompositeScore
877,Virginia Lawrence,Mathematics,Sports Team,Problem Solving,Unknown,Unknown,Unknown,Unknown,San Francisco,Sophomore,Biology,3.65,German,Japanese,Unknown,Unknown,Unknown,Data Science,0.77,1,2,2.21
878,Tracy Johnson,Mathematics,Sports Team,Artistic,Data Analysis,Unknown,Unknown,Unknown,Chicago,Senior,Mathematics,2.49,French,Chinese,Unknown,Unknown,Unknown,Space Exploration,0.06,2,2,1.28
879,Jason Davis,Computer Science,Music Club,Data Analysis,Public Speaking,Artistic,Leadership,Problem Solving,Chicago,Sophomore,Physics,3.41,Spanish,German,Unknown,Unknown,Unknown,Human-Computer Interaction,0.6,5,2,2.01
880,Crystal Tran,Psychology,Art Club,Problem Solving,Data Analysis,Unknown,Unknown,Unknown,New York,Senior,Mathematics,3.09,Spanish,Unknown,Unknown,Unknown,Unknown,Human-Computer Interaction,0.38,2,1,1.73
881,Joshua Williams,Computer Science,Music Club,Programming,Unknown,Unknown,Unknown,Unknown,San Francisco,Graduate,Computer Science,3.47,German,Unknown,Unknown,Unknown,Unknown,Nanotechnology,0.65,1,1,2.06
882,Megan Williams,Physics,Art Club,Artistic,Problem Solving,Programming,Public Speaking,Unknown,San Francisco,Senior,Computer Science,3.1,German,Chinese,French,Unknown,Unknown,Machine Learning,0.31,4,3,1.71
883,Wendy Miller,History,Volunteer Group,Artistic,Problem Solving,Leadership,Public Speaking,Unknown,Boston,Freshman,Computer Science,3.72,Japanese,Unknown,Unknown,Unknown,Unknown,Healthcare Management,0.82,4,1,2.27
884,Amanda Hernandez,Biology,Volunteer Group,Problem Solving,Data Analysis,Programming,Public Speaking,Unknown,Boston,Graduate,History,3.01,English,Unknown,Unknown,Unknown,Unknown,Data Science,0.4,4,1,1.7
885,Robert Joseph,Psychology,Coding Club,Problem Solving,Public Speaking,Leadership,Unknown,Unknown,New York,Junior,Computer Science,2.02,Japanese,German,English,Chinese,Unknown,Artificial Intelligence,0.06,3,4,1.04
886,Alan Thompson,Psychology,Music Club,Problem Solving,Programming,Artistic,Leadership,Unknown,Houston,Junior,Psychology,2.89,German,French,Chinese,Unknown,Unknown,Behavioral Economics,0.17,4,3,1.53
887,Bernard Peterson,Computer Science,Coding Club,Problem Solving,Public Speaking,Artistic,Programming,Unknown,New York,Graduate,Mathematics,2.14,French,Japanese,German,Spanish,Unknown,Social Sciences,0.24,4,4,1.19
888,Kevin Duffy,Psychology,Sports Team,Artistic,Data Analysis,Programming,Problem Solving,Leadership,New York,Freshman,Mathematics,3.49,Spanish,German,English,Chinese,Japanese,Climate Change,0.68,5,5,2.09
889,Angela Walker,History,Volunteer Group,Data Analysis,Programming,Artistic,Public Speaking,Leadership,Chicago,Sophomore,Computer Science,2.16,Spanish,Japanese,English,Chinese,German,Biomedical Engineering,0.12,5,5,1.14
890,Dale Brown,Psychology,Coding Club,Data Analysis,Leadership,Programming,Problem Solving,Unknown,Houston,Graduate,History,2.57,Chinese,Spanish,English,Japanese,German,Bioinformatics,0.15,4,5,1.36
891,Mark Lawrence,Physics,Coding Club,Problem Solving,Data Analysis,Leadership,Programming,Artistic,San Francisco,Graduate,Biology,3.57,French,German,Chinese,Japanese,Spanish,Behavioral Economics,0.6,5,5,2.09
892,Jorge Cole,Physics,Debate Club,Public Speaking,Unknown,Unknown,Unknown,Unknown,Los Angeles,Graduate,Psychology,2.5,French,Unknown,Unknown,Unknown,Unknown,Sustainable Agriculture,0.01,1,1,1.26
893,George Mann,Computer Science,Sports Team,Artistic,Data Analysis,Problem Solving,Leadership,Programming,Boston,Sophomore,Biology,3.32,Spanish,Chinese,Unknown,Unknown,Unknown,Sustainable Agriculture,0.54,5,2,1.93
894,Lee Anderson,Psychology,Music Club,Problem Solving,Artistic,Unknown,Unknown,Unknown,Los Angeles,Sophomore,Mathematics,3.73,Chinese,English,Spanish,Japanese,French,Quantum Computing,0.71,2,5,2.22
895,Ronald Richmond,History,Sports Team,Problem Solving,Leadership,Programming,Artistic,Data Analysis,San Francisco,Freshman,Mathematics,2.77,French,Chinese,Japanese,Unknown,Unknown,Behavioral Economics,0.19,5,3,1.48
896,Gary Gonzales,Biology,Sports Team,Leadership,Problem Solving,Programming,Public Speaking,Artistic,Boston,Sophomore,Mathematics,3.48,French,Chinese,Spanish,Unknown,Unknown,Climate Change,0.68,5,3,2.08
897,Franklin Reed,Physics,Sports Team,Public Speaking,Problem Solving,Programming,Data Analysis,Unknown,New York,Junior,Biology,2.5,French,English,Unknown,Unknown,Unknown,Social Sciences,0.22,4,2,1.36
898,Sherry Mooney,Biology,Coding Club,Problem Solving,Leadership,Data Analysis,Artistic,Unknown,San Francisco,Sophomore,Computer Science,2.42,Japanese,Spanish,French,German,Chinese,Blockchain Technology,0.25,4,5,1.34
899,Dawn Durham,Mathematics,Coding Club,Artistic,Programming,Data Analysis,Leadership,Problem Solving,Boston,Senior,Physics,2.07,Chinese,Spanish,Unknown,Unknown,Unknown,Human-Computer Interaction,0.07,5,2,1.07
900,Dustin Grant,Physics,Music Club,Leadership,Public Speaking,Unknown,Unknown,Unknown,Houston,Sophomore,History,3.18,German,French,Chinese,Spanish,Japanese,Astrophysics,0.32,2,5,1.75
901,Terrance Daniels,Physics,Volunteer Group,Public Speaking,Data Analysis,Unknown,Unknown,Unknown,Boston,Senior,Biology,3.68,German,Japanese,Chinese,English,Spanish,Human-Computer Interaction,0.79,2,5,2.24
902,Stephen Rose,History,Debate Club,Data Analysis,Public Speaking,Leadership,Programming,Problem Solving,New York,Freshman,Computer Science,3.48,Spanish,French,English,Unknown,Unknown,Natural Language Processing,0.7,5,3,2.09
903,Paul Nelson,Mathematics,Art Club,Public Speaking,Unknown,Unknown,Unknown,Unknown,New York,Freshman,Psychology,2.23,Japanese,Spanish,Chinese,French,Unknown,Nanotechnology,0.01,1,4,1.12
904,Kyle Sanchez,Mathematics,Coding Club,Leadership,Programming,Data Analysis,Problem Solving,Public Speaking,Chicago,Freshman,Mathematics,3.29,English,German,Unknown,Unknown,Unknown,Human-Computer Interaction,0.51,5,2,1.9
905,Michael Lucas,Psychology,Debate Club,Leadership,Artistic,Problem Solving,Public Speaking,Data Analysis,Los Angeles,Sophomore,Mathematics,3.5,French,English,Japanese,Chinese,Spanish,Nanotechnology,0.69,5,5,2.09
906,David Holland,Psychology,Debate Club,Data Analysis,Artistic,Problem Solving,Public Speaking,Programming,Boston,Sophomore,Physics,2.92,German,Spanish,Chinese,Unknown,Unknown,Environmental Sustainability,0.22,5,3,1.57
907,Nathan Adkins,Mathematics,Art Club,Data Analysis,Leadership,Public Speaking,Programming,Problem Solving,San Francisco,Sophomore,Biology,3.39,Japanese,German,Unknown,Unknown,Unknown,Bioinformatics,0.48,5,2,1.94
908,Jesse Green,Biology,Volunteer Group,Artistic,Programming,Unknown,Unknown,Unknown,Boston,Senior,Mathematics,3.32,English,French,Unknown,Unknown,Unknown,Artificial Intelligence,0.47,2,2,1.9
909,Jackie Sawyer,Mathematics,Music Club,Programming,Leadership,Data Analysis,Unknown,Unknown,Boston,Senior,Mathematics,2.74,Chinese,English,German,Japanese,Unknown,Space Exploration,0.18,3,4,1.46
910,Timothy Miranda,Biology,Art Club,Public Speaking,Artistic,Programming,Unknown,Unknown,San Francisco,Senior,Computer Science,3.7,English,Chinese,Unknown,Unknown,Unknown,Educational Technology,0.79,3,2,2.25
911,Sara Garcia,Psychology,Music Club,Programming,Artistic,Problem Solving,Public Speaking,Unknown,Los Angeles,Junior,Computer Science,3.69,French,English,Chinese,German,Japanese,Behavioral Economics,0.73,4,5,2.21
912,Lisa Reed,Psychology,Coding Club,Public Speaking,Data Analysis,Problem Solving,Unknown,Unknown,New York,Sophomore,Psychology,3.73,Chinese,German,Spanish,Unknown,Unknown,Astrophysics,0.77,3,3,2.25
913,Denise Pierce,Computer Science,Coding Club,Data Analysis,Leadership,Problem Solving,Unknown,Unknown,Los Angeles,Junior,Psychology,3.45,Japanese,Unknown,Unknown,Unknown,Unknown,Data Science,0.6,3,1,2.03
914,Jessica Cruz,Physics,Music Club,Leadership,Unknown,Unknown,Unknown,Unknown,New York,Junior,Psychology,3.96,German,Japanese,Unknown,Unknown,Unknown,Cybersecurity,1,1,2,2.48
915,Troy Ramos,Mathematics,Sports Team,Data Analysis,Leadership,Programming,Artistic,Unknown,San Francisco,Sophomore,Biology,2.97,English,German,Japanese,Unknown,Unknown,Space Exploration,0.23,4,3,1.6
916,Chad Smith,Biology,Volunteer Group,Programming,Public Speaking,Unknown,Unknown,Unknown,New York,Junior,Physics,3.78,Spanish,English,Unknown,Unknown,Unknown,Data Science,0.84,2,2,2.31
917,Allison Ellis,Psychology,Volunteer Group,Artistic,Data Analysis,Public Speaking,Leadership,Unknown,San Francisco,Junior,Mathematics,3.42,Chinese,Spanish,Unknown,Unknown,Unknown,Social Sciences,0.65,4,2,2.04
918,Charlene Winters,Biology,Art Club,Problem Solving,Artistic,Leadership,Unknown,Unknown,Chicago,Junior,Biology,2.15,Spanish,French,Japanese,Chinese,English,Climate Change,0.13,3,5,1.14
919,Bryan Hicks,Psychology,Coding Club,Data Analysis,Problem Solving,Artistic,Programming,Public Speaking,Los Angeles,Sophomore,Computer Science,3.57,Spanish,Japanese,German,Chinese,English,Quantum Computing,0.61,5,5,2.09
920,Brittany Jenkins,Physics,Coding Club,Artistic,Problem Solving,Data Analysis,Programming,Leadership,Houston,Freshman,Computer Science,2.71,Japanese,Chinese,Unknown,Unknown,Unknown,Human-Computer Interaction,0,5,2,1.36
921,Dominique Lee,History,Sports Team,Public Speaking,Artistic,Unknown,Unknown,Unknown,San Francisco,Senior,History,3.55,English,Japanese,Spanish,French,Unknown,Urban Planning,0.67,2,4,2.11
922,Joshua Morse,Psychology,Coding Club,Artistic,Programming,Leadership,Unknown,Unknown,San Francisco,Graduate,Physics,3.57,French,Spanish,English,German,Japanese,Cognitive Psychology,0.66,3,5,2.11
923,Johnathan Baldwin,Psychology,Volunteer Group,Data Analysis,Public Speaking,Artistic,Unknown,Unknown,San Francisco,Graduate,Computer Science,2.79,English,Japanese,Unknown,Unknown,Unknown,Biomedical Engineering,0.24,3,2,1.52
924,Curtis Snyder,History,Sports Team,Leadership,Artistic,Problem Solving,Programming,Data Analysis,Chicago,Graduate,Biology,2.29,German,Spanish,French,English,Unknown,Renewable Energy,0.06,5,4,1.18
925,Stephanie Glenn,Physics,Volunteer Group,Data Analysis,Unknown,Unknown,Unknown,Unknown,San Francisco,Graduate,Computer Science,2.12,Spanish,Japanese,German,French,English,Biomedical Engineering,0.23,1,5,1.18
926,Ann Dennis,History,Debate Club,Artistic,Leadership,Data Analysis,Programming,Public Speaking,Boston,Sophomore,Physics,3.57,Japanese,French,English,Unknown,Unknown,Cybersecurity,0.6,5,3,2.09
927,Jennifer Chen,Biology,Sports Team,Data Analysis,Leadership,Artistic,Unknown,Unknown,Chicago,Senior,Computer Science,2.05,Japanese,Spanish,Unknown,Unknown,Unknown,Space Exploration,0.13,3,2,1.09
928,Bryan Pittman,Mathematics,Debate Club,Data Analysis,Problem Solving,Unknown,Unknown,Unknown,Boston,Senior,Biology,2.52,Chinese,Unknown,Unknown,Unknown,Unknown,Climate Change,0.08,2,1,1.3
929,Thomas Henderson,Psychology,Music Club,Leadership,Programming,Unknown,Unknown,Unknown,Chicago,Senior,History,2.04,Chinese,Spanish,German,Japanese,English,Quantum Computing,0.03,2,5,1.04
930,Elizabeth Smith,Computer Science,Debate Club,Problem Solving,Programming,Unknown,Unknown,Unknown,Boston,Freshman,Psychology,2.08,Japanese,German,French,Unknown,Unknown,Natural Language Processing,0.13,2,3,1.11
931,Erica Williams,Computer Science,Sports Team,Problem Solving,Unknown,Unknown,Unknown,Unknown,Chicago,Freshman,Computer Science,2.77,Spanish,Chinese,Unknown,Unknown,Unknown,Environmental Sustainability,0.2,1,2,1.49
932,William Coleman,Computer Science,Sports Team,Problem Solving,Public Speaking,Artistic,Data Analysis,Unknown,Houston,Freshman,Physics,3.82,English,Japanese,French,Spanish,German,Cybersecurity,0.92,4,5,2.37
933,James Williamson,Psychology,Coding Club,Problem Solving,Unknown,Unknown,Unknown,Unknown,Los Angeles,Graduate,Physics,2.94,English,German,Unknown,Unknown,Unknown,Quantum Computing,0.09,1,2,1.52
934,Catherine Mccormick,Mathematics,Debate Club,Leadership,Problem Solving,Artistic,Public Speaking,Data Analysis,New York,Sophomore,Psychology,3.03,Spanish,English,French,Japanese,Chinese,Blockchain Technology,0.39,5,5,1.71
935,Angela Smith,History,Debate Club,Leadership,Unknown,Unknown,Unknown,Unknown,Boston,Junior,Mathematics,2.34,English,Spanish,Japanese,French,German,Climate Change,0.11,1,5,1.22
936,Melissa Butler,Computer Science,Sports Team,Data Analysis,Programming,Leadership,Unknown,Unknown,Los Angeles,Freshman,Physics,3.91,German,Unknown,Unknown,Unknown,Unknown,Natural Language Processing,0.86,3,1,2.39
937,Lisa Cole,Computer Science,Volunteer Group,Artistic,Problem Solving,Programming,Unknown,Unknown,Boston,Freshman,Mathematics,3.96,English,Spanish,German,Japanese,Chinese,Blockchain Technology,0.91,3,5,2.44
938,Melissa Sloan,Mathematics,Coding Club,Artistic,Programming,Public Speaking,Unknown,Unknown,Los Angeles,Senior,Biology,3.04,Spanish,English,Chinese,French,Japanese,Quantum Computing,0.32,3,5,1.68
939,William Ingram,Physics,Music Club,Problem Solving,Unknown,Unknown,Unknown,Unknown,Los Angeles,Graduate,Biology,3.32,Chinese,English,German,French,Spanish,Renewable Energy,0.53,1,5,1.92
940,Brandon Hall,Physics,Volunteer Group,Leadership,Artistic,Data Analysis,Unknown,Unknown,New York,Freshman,History,2.97,Japanese,French,English,Unknown,Unknown,Environmental Sustainability,0.06,3,3,1.52
941,Luis Johnson,Physics,Music Club,Artistic,Unknown,Unknown,Unknown,Unknown,Houston,Sophomore,Biology,2.33,Spanish,French,Chinese,Unknown,Unknown,Biomedical Engineering,0.21,1,3,1.27
942,Samantha Hale,Mathematics,Sports Team,Leadership,Programming,Artistic,Data Analysis,Unknown,Los Angeles,Senior,Mathematics,3.23,English,French,German,Spanish,Japanese,Political Science,0.49,4,5,1.86
943,Tina Ross,History,Debate Club,Public Speaking,Data Analysis,Programming,Problem Solving,Artistic,Boston,Freshman,History,2.21,Japanese,English,Chinese,Spanish,Unknown,Climate Change,0.06,5,4,1.14
944,Michael King,Mathematics,Sports Team,Leadership,Artistic,Data Analysis,Unknown,Unknown,Boston,Junior,Physics,2.73,Japanese,French,English,Chinese,Spanish,Human-Computer Interaction,0.05,3,5,1.39
945,Michael Sanchez,Computer Science,Debate Club,Programming,Public Speaking,Unknown,Unknown,Unknown,Los Angeles,Freshman,Computer Science,3.38,French,German,Japanese,English,Chinese,Climate Change,0.55,2,5,1.96
946,Matthew Brown,Psychology,Sports Team,Leadership,Data Analysis,Problem Solving,Public Speaking,Artistic,Los Angeles,Sophomore,Mathematics,2.74,Spanish,French,Japanese,Unknown,Unknown,Climate Change,0.16,5,3,1.45
947,Jamie White,Physics,Debate Club,Problem Solving,Artistic,Unknown,Unknown,Unknown,Los Angeles,Graduate,Biology,2.79,French,Chinese,Spanish,Unknown,Unknown,Blockchain Technology,0.02,2,3,1.41
948,Rachel Potter,Psychology,Sports Team,Leadership,Programming,Unknown,Unknown,Unknown,Chicago,Senior,Mathematics,2.33,German,French,Japanese,English,Spanish,Environmental Sustainability,0.03,2,5,1.18
949,Antonio Lopez,Psychology,Sports Team,Programming,Public Speaking,Problem Solving,Leadership,Unknown,Boston,Freshman,Biology,2.7,French,English,Spanish,Unknown,Unknown,Natural Language Processing,0.07,4,3,1.39
950,Darlene Ford,Mathematics,Art Club,Data Analysis,Public Speaking,Leadership,Problem Solving,Unknown,Boston,Sophomore,History,2.11,Spanish,French,Unknown,Unknown,Unknown,Blockchain Technology,0.02,4,2,1.07
951,Austin Miller,Mathematics,Art Club,Artistic,Leadership,Problem Solving,Data Analysis,Programming,Houston,Senior,Biology,2.22,Japanese,English,French,Unknown,Unknown,Astrophysics,0.11,5,3,1.17
952,Krista Cordova,History,Sports Team,Data Analysis,Leadership,Public Speaking,Unknown,Unknown,Chicago,Junior,Psychology,3.71,German,Spanish,Unknown,Unknown,Unknown,Biomedical Engineering,0.83,3,2,2.27
953,Susan Choi,History,Sports Team,Leadership,Problem Solving,Public Speaking,Programming,Artistic,Houston,Sophomore,Physics,3.2,French,Japanese,Chinese,Spanish,German,Robotics,0.26,5,5,1.73
954,Amanda Flores,History,Sports Team,Leadership,Data Analysis,Programming,Artistic,Unknown,New York,Graduate,Computer Science,3.22,German,Unknown,Unknown,Unknown,Unknown,Nanotechnology,0.55,4,1,1.89
955,Steven Morris,Mathematics,Sports Team,Data Analysis,Programming,Problem Solving,Artistic,Leadership,Los Angeles,Graduate,Psychology,2.61,Chinese,Spanish,German,French,English,Sustainable Agriculture,0.04,5,5,1.33
956,Lori Lucero,Biology,Art Club,Artistic,Data Analysis,Unknown,Unknown,Unknown,Boston,Sophomore,Computer Science,3.89,Spanish,German,Unknown,Unknown,Unknown,Renewable Energy,0.97,2,2,2.43
957,George Kelley,Biology,Volunteer Group,Public Speaking,Programming,Unknown,Unknown,Unknown,Houston,Junior,Biology,2.48,Spanish,Japanese,Chinese,German,French,Nanotechnology,0.14,2,5,1.31
958,Amy Wright,History,Sports Team,Artistic,Programming,Unknown,Unknown,Unknown,New York,Senior,Mathematics,2.23,French,Unknown,Unknown,Unknown,Unknown,Robotics,0.01,2,1,1.12
959,Larry White,Psychology,Coding Club,Programming,Artistic,Data Analysis,Problem Solving,Public Speaking,Boston,Junior,Biology,2.43,Spanish,Chinese,Japanese,English,German,Educational Technology,0.18,5,5,1.31
960,Dale Lewis,Physics,Art Club,Leadership,Unknown,Unknown,Unknown,Unknown,Houston,Senior,Biology,3.31,German,English,Japanese,Chinese,Spanish,Sustainable Agriculture,0.47,1,5,1.89
961,Wesley Williams,History,Music Club,Artistic,Problem Solving,Unknown,Unknown,Unknown,Houston,Sophomore,Computer Science,3.81,Japanese,German,English,Chinese,Unknown,Sustainable Agriculture,0.87,2,4,2.34
962,Chad Howell,History,Art Club,Leadership,Programming,Public Speaking,Artistic,Data Analysis,Houston,Freshman,History,2.26,German,Chinese,English,French,Spanish,Machine Learning,0.01,5,5,1.13
963,Justin Ramsey,Biology,Coding Club,Data Analysis,Artistic,Unknown,Unknown,Unknown,Boston,Sophomore,Mathematics,2.86,Chinese,Spanish,Japanese,French,English,Data Science,0.13,2,5,1.49
964,David Morales,Mathematics,Music Club,Problem Solving,Programming,Public Speaking,Data Analysis,Leadership,Los Angeles,Graduate,Mathematics,3.2,Japanese,Unknown,Unknown,Unknown,Unknown,Climate Change,0.35,5,1,1.78
965,Erin Price,Mathematics,Sports Team,Leadership,Data Analysis,Programming,Public Speaking,Artistic,Los Angeles,Sophomore,Biology,2.53,Chinese,French,English,Spanish,Japanese,Cognitive Psychology,0.04,5,5,1.29
966,Joanna Ortiz,Mathematics,Debate Club,Data Analysis,Public Speaking,Problem Solving,Programming,Artistic,New York,Senior,Biology,2.56,German,French,Chinese,Unknown,Unknown,Renewable Energy,0.06,5,3,1.31
967,John Gonzales,Mathematics,Volunteer Group,Problem Solving,Public Speaking,Unknown,Unknown,Unknown,Chicago,Senior,Psychology,3.62,English,Japanese,Unknown,Unknown,Unknown,Urban Planning,0.75,2,2,2.19
